走廊站数,最高经停线路数,最低经停线路数,走廊站点(按序, 括号内为该站经停线路数)
21,48,11,永泰新村口(11) → 元下田(19) → 陈田村(18) → 黄石东路口(20) → 黄石东(14) → 黄石东路(云城西路口)(25) → 江夏(黄石东路中)(24) → 祥景花园(22) → 黄石路(22) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 三元里大道北(25) → 棠溪(26) → 三元里大道中(29) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25) → 三元里(25) → 三元里大道(桂花岗)(21) → 广州火车站总站(33)
21,48,11,黄石路(22) → 黄石路口(38) → 新市墟(48) → 机场路岗贝路口(省二医民航院区)(32) → 远景路(14) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25) → 三元里(25) → 三元里大道(桂花岗)(21) → 解放北路(11) → 盘福路(24) → 迎宾馆(30) → 中山五路(24) → 文德路(19) → 万福路(11) → 万福东(11) → 越秀南路(22) → 白云路(11) → 大沙头游船码头(25) → 滨江东路(20)
21,48,11,东山口(东华北路)(33) → 中山医(26) → 烈士陵园(19) → 大东门(中山三路)(15) → 农讲所(19) → 财厅(11) → 迎宾馆(30) → 越秀公园(30) → 三元里大道(桂花岗)(21) → 三元里(25) → 北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 黄石路口(38) → 联和(29) → 夏茅(20) → 鹤南(兵房街)(25)
20,48,10,汇侨南路(10) → 新市墟(48) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 机场立交北(20) → 梓元岗(31) → 桂花岗(25) → 越秀公园(30) → 迎宾馆(30) → 解放中路(32) → 解放南路(28) → 堑口(22) → 宝岗大道北(22) → 宝岗大道中(22) → 海珠区妇幼(23) → 江南新村(骨伤科医院)(27) → 西基东(19) → 宝岗大道南(19) → 信和广场(昌岗中路)(25) → 礼岗(18)
20,48,10,联和(29) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 机场立交北(20) → 梓元岗(31) → 桂花岗(25) → 电视塔(21) → 花园酒店(36) → 广东工大(26) → 动物园南门(28) → 天河立交(16) → 天河(32) → 冼村路北(11) → 冼村路中(10) → 猎德(16) → 猎德东(15)
20,48,15,联和(29) → 黄石路口(38) → 新市墟(48) → 三元里大道口(20) → 三元里大道北(25) → 棠溪(26) → 三元里大道中(29) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25) → 三元里(25) → 三元里大道(桂花岗)(21) → 越秀公园(30) → 迎宾馆(30) → 中山五路(24) → 农讲所(19) → 大东门(中山三路)(15) → 烈士陵园(19) → 中山医(26) → 东山口(东华北路)(33)
19,48,10,礼岗(18) → 信和广场(昌岗中路)(25) → 宝岗大道南(19) → 西基东(19) → 江南新村(骨伤科医院)(27) → 海珠区妇幼(23) → 宝岗大道中(22) → 宝岗大道北(22) → 市红会医院(23) → 解放南路(28) → 解放中路(32) → 迎宾馆(30) → 越秀公园(30) → 梓元岗(31) → 云城南(19) → 白云区政务中心(27) → 机场路岗贝路口(省二医民航院区)(32) → 新市墟(48) → 汇侨南路(10)
19,48,10,庆丰(10) → 石井中学(15) → 小坪立交桥(19) → 小坪(25) → 马务(22) → 黄石路口(38) → 新市墟(48) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 远景路(14) → 沙涌(26) → 北站(25) → 三元里(25) → 三元里大道(桂花岗)(21) → 越秀公园(30) → 迎宾馆(30) → 解放中路(32) → 解放南路(28)
18,48,16,小坪立交桥(19) → 小坪(25) → 马务(22) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 三元里大道口(20) → 三元里大道北(25) → 棠溪(26) → 三元里大道中(29) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25) → 瑶台(16) → 王圣堂(16) → 省妇幼(16) → 环市西路(广园西路口)(18) → 广州火车站总站(33)
18,48,17,广花一路(夏花一路口)(17) → 夏茅(20) → 冶金技校(18) → 鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 三元里大道口(20) → 三元里大道北(25) → 棠溪(26) → 三元里大道中(29) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25) → 三元里(25) → 三元里大道(桂花岗)(21) → 越秀公园(30)
18,48,11,富力环市西苑(西村)(27) → 南岸路(12) → 西场立交(11) → 富力环市西苑(西村)(27) → 克山(20) → 省妇幼(16) → 王圣堂(16) → 瑶台(16) → 北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 黄石路(22)
18,48,13,冶金技校(18) → 鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 新市(25) → 机场路岗贝路口(省二医民航院区)(32) → 白云区政务中心(27) → 机场立交北(20) → 中医药大学(24) → 广园中路(20) → 景泰坑(20) → 白云山管理局(13) → 云台花园(16) → 金贵村(19) → 濂泉路口(16) → 省军区(17)
18,48,10,庆丰(10) → 石井中学(15) → 小坪立交桥(19) → 小坪(25) → 马务(22) → 黄石路口(38) → 新市墟(48) → 三元里大道北(25) → 棠溪(26) → 三元里大道中(29) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25) → 三元里(25) → 三元里大道(桂花岗)(21) → 解放北路(11) → 迎宾馆(30) → 解放中路(32)
18,48,15,中山八路(43) → 荔湾路口(30) → 荔湾路(16) → 彩虹桥(15) → 东风西路(36) → 市少年宫(30) → 广医(37) → 盘福路(24) → 越秀公园(30) → 三元里大道(桂花岗)(21) → 三元里(25) → 北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48)
17,48,17,越秀公园(30) → 三元里大道(桂花岗)(21) → 三元里(25) → 北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 机场路(28) → 黄石路口(38) → 联和(29) → 鹤南(兵房街)(25) → 冶金技校(18) → 夏茅(20) → 广花一路(夏花一路口)(17)
17,48,11,海珠广场(一德东)(17) → 起义路(11) → 迎宾馆(30) → 越秀公园(30) → 三元里大道(桂花岗)(21) → 三元里(25) → 北站(25) → 沙涌(26) → 棠下(三元里大道)(31) → 三元里大道中(29) → 棠溪(26) → 三元里大道北(25) → 新市墟(48) → 黄石路口(38) → 马务(22) → 小坪(25) → 榕溪(14)
17,48,11,鹤南(兵房街)(25) → 联和(29) → 黄石路口(38) → 机场路(28) → 新市墟(48) → 三元里大道口(20) → 三元里大道北(25) → 棠溪(26) → 三元里大道中(29) → 棠下(三元里大道)(31) → 沙涌(26) → 北站(25) → 三元里(25) → 三元里大道(桂花岗)(21) → 解放北路(11) → 盘福路(24) → 中山纪念堂(28)
